filename,audio_path,transcript,region,category
sentence_37.wav,dataset/chunks/chittagong/chi_cate_10/sentence_37.wav,কি ধরনের খাবার পূজায় পরিবেশিত হয়?,chittagong,chi_cate_10
sentence_38.wav,dataset/chunks/chittagong/chi_cate_10/sentence_38.wav,আমরা নববর্ষে পরিবারকে উপহার দেই।,chittagong,chi_cate_10
sentence_39.wav,dataset/chunks/chittagong/chi_cate_10/sentence_39.wav,ঈদের সকালে আমরা মসজিদে যাই।,chittagong,chi_cate_10
sentence_40.wav,dataset/chunks/chittagong/chi_cate_10/sentence_40.wav,উৎসবে আমরা traditional পোশাক পরি।,chittagong,chi_cate_10
sentence_41.wav,dataset/chunks/chittagong/chi_cate_10/sentence_41.wav,পহেলা বৈশাখে আমরা রঙিন মিছিল করি।,chittagong,chi_cate_10
sentence_42.wav,dataset/chunks/chittagong/chi_cate_10/sentence_42.wav,হোলিতে আমরা বিভিন্ন রঙের জল ব্যবহার করি।,chittagong,chi_cate_10
sentence_43.wav,dataset/chunks/chittagong/chi_cate_10/sentence_43.wav,নববর্ষের অনুষ্ঠানে গান বাজানো হয়।,chittagong,chi_cate_10
sentence_44.wav,dataset/chunks/chittagong/chi_cate_10/sentence_44.wav,আমরা ঈদের দিনে প্রিয়জনের সঙ্গে খাবার খাই।,chittagong,chi_cate_10
sentence_45.wav,dataset/chunks/chittagong/chi_cate_10/sentence_45.wav,দুর্গাপূজায় প্রতিমা সাজানো হয়।,chittagong,chi_cate_10
sentence_46.wav,dataset/chunks/chittagong/chi_cate_10/sentence_46.wav,উৎসবে আমরা সবাই একসাথে আনন্দ করি।,chittagong,chi_cate_10
sentence_47.wav,dataset/chunks/chittagong/chi_cate_10/sentence_47.wav,পহেলা বৈশাখে নতুন বছরের শুরু হয়।,chittagong,chi_cate_10
sentence_48.wav,dataset/chunks/chittagong/chi_cate_10/sentence_48.wav,নববর্ষে আমরা খোলা আকাশের নিচে অনুষ্ঠান করি।,chittagong,chi_cate_10
sentence_49.wav,dataset/chunks/chittagong/chi_cate_10/sentence_49.wav,ঈদে আমরা একে অপরকে উপহার দেই।,chittagong,chi_cate_10
sentence_50.wav,dataset/chunks/chittagong/chi_cate_10/sentence_50.wav,হোলিতে শিশুদের আনন্দ বেশি।,chittagong,chi_cate_10
sentence_51.wav,dataset/chunks/chittagong/chi_cate_10/sentence_51.wav,আমরা পহেলা বৈশাখে রঙিন পুতুল তৈরি করি।,chittagong,chi_cate_10
sentence_52.wav,dataset/chunks/chittagong/chi_cate_10/sentence_52.wav,দুর্গাপূজায় মন্দিরে ভক্তদের ভিড় থাকে।,chittagong,chi_cate_10
sentence_53.wav,dataset/chunks/chittagong/chi_cate_10/sentence_53.wav,নববর্ষের দিনে আমরা traditional খাবার খাই।,chittagong,chi_cate_10
sentence_54.wav,dataset/chunks/chittagong/chi_cate_10/sentence_54.wav,হোলিতে আমরা গান বাজাই।,chittagong,chi_cate_10
sentence_55.wav,dataset/chunks/chittagong/chi_cate_10/sentence_55.wav,ঈদে আমরা পরিবারের সঙ্গে আনন্দ করি।,chittagong,chi_cate_10
sentence_56.wav,dataset/chunks/chittagong/chi_cate_10/sentence_56.wav,পহেলা বৈশাখে আমরা বাজার থেকে খাবার কিনি।,chittagong,chi_cate_10
sentence_57.wav,dataset/chunks/chittagong/chi_cate_10/sentence_57.wav,নববর্ষে আমরা cultural অনুষ্ঠানে অংশ নিই।,chittagong,chi_cate_10
sentence_58.wav,dataset/chunks/chittagong/chi_cate_10/sentence_58.wav,দুর্গাপূজায় আমরা মেলা দেখি।,chittagong,chi_cate_10
sentence_59.wav,dataset/chunks/chittagong/chi_cate_10/sentence_59.wav,হোলিতে আমরা একে অপরকে মিষ্টি দিই।,chittagong,chi_cate_10
sentence_60.wav,dataset/chunks/chittagong/chi_cate_10/sentence_60.wav,আমরা পহেলা বৈশাখে traditional নাচ করি।,chittagong,chi_cate_10
sentence_61.wav,dataset/chunks/chittagong/chi_cate_10/sentence_61.wav,নববর্ষে আমরা নতুন বছরের জন্য প্রার্থনা করি।,chittagong,chi_cate_10
sentence_62.wav,dataset/chunks/chittagong/chi_cate_10/sentence_62.wav,ঈদের সকালে আমরা মসজিদে যাওয়া শুরু করি।,chittagong,chi_cate_10
sentence_63.wav,dataset/chunks/chittagong/chi_cate_10/sentence_63.wav,হোলিতে আমরা বন্ধুদের সঙ্গে আনন্দ করি।,chittagong,chi_cate_10
sentence_64.wav,dataset/chunks/chittagong/chi_cate_10/sentence_64.wav,পহেলা বৈশাখে আমাদের গ্রামে মেলা হয়।,chittagong,chi_cate_10
sentence_65.wav,dataset/chunks/chittagong/chi_cate_10/sentence_65.wav,নববর্ষের অনুষ্ঠান সকাল থেকে শুরু হয়।,chittagong,chi_cate_10
sentence_66.wav,dataset/chunks/chittagong/chi_cate_10/sentence_66.wav,দুর্গাপূজায় শিশুদের জন্য খেলা হয়।,chittagong,chi_cate_10
sentence_67.wav,dataset/chunks/chittagong/chi_cate_10/sentence_67.wav,হোলিতে আমরা রঙিন পাউডার ব্যবহার করি।,chittagong,chi_cate_10
sentence_68.wav,dataset/chunks/chittagong/chi_cate_10/sentence_68.wav,ঈদে আমরা গ্রামের বাড়িতে যাই।,chittagong,chi_cate_10
sentence_69.wav,dataset/chunks/chittagong/chi_cate_10/sentence_69.wav,পহেলা বৈশাখে আমরা নতুন বছরের জন্য সুইট খাই।,chittagong,chi_cate_10
sentence_70.wav,dataset/chunks/chittagong/chi_cate_10/sentence_70.wav,নববর্ষে আমরা সকলের সঙ্গে আনন্দ ভাগ করি।,chittagong,chi_cate_10
sentence_01.wav,dataset/chunks/chittagong/chi_cate_11/sentence_01.wav,আপনার পরীক্ষা কবে?,chittagong,chi_cate_11
sentence_02.wav,dataset/chunks/chittagong/chi_cate_11/sentence_02.wav,আমি সকাল ৯টায় স্কুলে যাই।,chittagong,chi_cate_11
sentence_03.wav,dataset/chunks/chittagong/chi_cate_11/sentence_03.wav,আজ কোন বিষয়ের ক্লাস আছে?,chittagong,chi_cate_11
sentence_04.wav,dataset/chunks/chittagong/chi_cate_11/sentence_04.wav,আমি গণিত পড়াশোনা করছি।,chittagong,chi_cate_11
sentence_05.wav,dataset/chunks/chittagong/chi_cate_11/sentence_05.wav,আপনার শিক্ষক কে?,chittagong,chi_cate_11
sentence_06.wav,dataset/chunks/chittagong/chi_cate_11/sentence_06.wav,আমার ক্লাস খুব ছোট।,chittagong,chi_cate_11
sentence_07.wav,dataset/chunks/chittagong/chi_cate_11/sentence_07.wav,পরীক্ষা কঠিন হবে কি?,chittagong,chi_cate_11
sentence_08.wav,dataset/chunks/chittagong/chi_cate_11/sentence_08.wav,আমি আজ বাংলা পরীক্ষা দিচ্ছি।,chittagong,chi_cate_11
sentence_09.wav,dataset/chunks/chittagong/chi_cate_11/sentence_09.wav,আপনি কোন কলেজে পড়েন?,chittagong,chi_cate_11
sentence_10.wav,dataset/chunks/chittagong/chi_cate_11/sentence_10.wav,আমার বন্ধু বিজ্ঞান পড়ে।,chittagong,chi_cate_11
sentence_11.wav,dataset/chunks/chittagong/chi_cate_11/sentence_11.wav,আমরা স্কুলে প্রতিদিন ৬ ঘণ্টা পড়ি।,chittagong,chi_cate_11
sentence_12.wav,dataset/chunks/chittagong/chi_cate_11/sentence_12.wav,আপনার হোমওয়ার্ক শেষ হয়েছে কি?,chittagong,chi_cate_11
sentence_13.wav,dataset/chunks/chittagong/chi_cate_11/sentence_13.wav,আমি ইতিহাস পড়তে ভালোবাসি।,chittagong,chi_cate_11
sentence_14.wav,dataset/chunks/chittagong/chi_cate_11/sentence_14.wav,আপনার শিক্ষক ক্লাসে কঠোর কি?,chittagong,chi_cate_11
sentence_15.wav,dataset/chunks/chittagong/chi_cate_11/sentence_15.wav,আমরা লাইব্রেরিতে বই পড়ি।,chittagong,chi_cate_11
sentence_16.wav,dataset/chunks/chittagong/chi_cate_11/sentence_16.wav,পরীক্ষা কত নম্বরের?,chittagong,chi_cate_11
sentence_17.wav,dataset/chunks/chittagong/chi_cate_11/sentence_17.wav,আমার সহপাঠী খুব স্মার্ট।,chittagong,chi_cate_11
sentence_18.wav,dataset/chunks/chittagong/chi_cate_11/sentence_18.wav,আপনি কোন বিষয়ে দুর্বল?,chittagong,chi_cate_11
sentence_19.wav,dataset/chunks/chittagong/chi_cate_11/sentence_19.wav,আমি প্রতিদিন ইংরেজি অনুশীলন করি।,chittagong,chi_cate_11
sentence_20.wav,dataset/chunks/chittagong/chi_cate_11/sentence_20.wav,শিক্ষক আজ নতুন পাঠ শেখালেন।,chittagong,chi_cate_11
sentence_21.wav,dataset/chunks/chittagong/chi_cate_11/sentence_21.wav,আপনার ক্লাসের সময়সূচি কি?,chittagong,chi_cate_11
sentence_22.wav,dataset/chunks/chittagong/chi_cate_11/sentence_22.wav,আমি পরীক্ষার জন্য প্রস্তুতি নিচ্ছি।,chittagong,chi_cate_11
sentence_23.wav,dataset/chunks/chittagong/chi_cate_11/sentence_23.wav,আমরা বিজ্ঞান ল্যাবে পরীক্ষা করি।,chittagong,chi_cate_11
sentence_24.wav,dataset/chunks/chittagong/chi_cate_11/sentence_24.wav,আপনার স্কুলের নাম কি?,chittagong,chi_cate_11
sentence_25.wav,dataset/chunks/chittagong/chi_cate_11/sentence_25.wav,আমার প্রিয় শিক্ষক খুব সহায়ক।,chittagong,chi_cate_11
sentence_26.wav,dataset/chunks/chittagong/chi_cate_11/sentence_26.wav,আমরা গ্রুপ স্টাডি করি।,chittagong,chi_cate_11
sentence_27.wav,dataset/chunks/chittagong/chi_cate_11/sentence_27.wav,আপনি কোন বিষয়ে ভালো?,chittagong,chi_cate_11
sentence_28.wav,dataset/chunks/chittagong/chi_cate_11/sentence_28.wav,আমি নতুন বিষয় শিখতে ভালোবাসি।,chittagong,chi_cate_11
sentence_29.wav,dataset/chunks/chittagong/chi_cate_11/sentence_29.wav,পরীক্ষা শেষ হলে আমরা ছুটি পাই।,chittagong,chi_cate_11
sentence_30.wav,dataset/chunks/chittagong/chi_cate_11/sentence_30.wav,আমার স্কুলে বড় লাইব্রেরি আছে।,chittagong,chi_cate_11
sentence_31.wav,dataset/chunks/chittagong/chi_cate_11/sentence_31.wav,আপনার ক্লাসের সংখ্যা কত?,chittagong,chi_cate_11
sentence_32.wav,dataset/chunks/chittagong/chi_cate_11/sentence_32.wav,আমি প্রতিদিন সকালে পড়াশোনা করি।,chittagong,chi_cate_11
sentence_33.wav,dataset/chunks/chittagong/chi_cate_11/sentence_33.wav,শিক্ষক আজ গণিতের সমস্যা দেখালেন।,chittagong,chi_cate_11
sentence_34.wav,dataset/chunks/chittagong/chi_cate_11/sentence_34.wav,আপনার সহপাঠী কি সাহায্য করছে?,chittagong,chi_cate_11
sentence_35.wav,dataset/chunks/chittagong/chi_cate_11/sentence_35.wav,আমি পরীক্ষার জন্য নোট তৈরি করছি।,chittagong,chi_cate_11
sentence_36.wav,dataset/chunks/chittagong/chi_cate_11/sentence_36.wav,আমরা স্কুলে বিভিন্ন কার্যক্রম করি।,chittagong,chi_cate_11
sentence_37.wav,dataset/chunks/chittagong/chi_cate_11/sentence_37.wav,আপনার শিক্ষক কি ভালো ব্যাখ্যা করেন?,chittagong,chi_cate_11
sentence_38.wav,dataset/chunks/chittagong/chi_cate_11/sentence_38.wav,আমি ইংরেজি বলার অনুশীলন করি।,chittagong,chi_cate_11
sentence_39.wav,dataset/chunks/chittagong/chi_cate_11/sentence_39.wav,আজ ক্লাসে প্র্যাকটিক্যাল হয়েছে।,chittagong,chi_cate_11
sentence_40.wav,dataset/chunks/chittagong/chi_cate_11/sentence_40.wav,আপনার হোমওয়ার্ক কত পৃষ্ঠা?,chittagong,chi_cate_11
sentence_41.wav,dataset/chunks/chittagong/chi_cate_11/sentence_41.wav,আমি পরীক্ষার জন্য প্রশ্ন সমাধান করছি।,chittagong,chi_cate_11
sentence_42.wav,dataset/chunks/chittagong/chi_cate_11/sentence_42.wav,আমরা স্কুলে বার্ষিক ক্রীড়া প্রতিযোগিতা করি।,chittagong,chi_cate_11
sentence_43.wav,dataset/chunks/chittagong/chi_cate_11/sentence_43.wav,আপনার শিক্ষক কি কখনও দেরি করেন?,chittagong,chi_cate_11
sentence_44.wav,dataset/chunks/chittagong/chi_cate_11/sentence_44.wav,আমি নতুন বই কিনেছি।,chittagong,chi_cate_11
sentence_45.wav,dataset/chunks/chittagong/chi_cate_11/sentence_45.wav,ক্লাসে সবাই খুব মনোযোগী।,chittagong,chi_cate_11
sentence_46.wav,dataset/chunks/chittagong/chi_cate_11/sentence_46.wav,আপনার স্কুলের সময়সূচি কি?,chittagong,chi_cate_11
sentence_47.wav,dataset/chunks/chittagong/chi_cate_11/sentence_47.wav,আমরা পরীক্ষার জন্য গ্রুপ স্টাডি করি।,chittagong,chi_cate_11
sentence_48.wav,dataset/chunks/chittagong/chi_cate_11/sentence_48.wav,শিক্ষক আজ বিজ্ঞান পাঠ করলেন।,chittagong,chi_cate_11
sentence_49.wav,dataset/chunks/chittagong/chi_cate_11/sentence_49.wav,আপনার প্রিয় বিষয় কোনটি?,chittagong,chi_cate_11
sentence_50.wav,dataset/chunks/chittagong/chi_cate_11/sentence_50.wav,আমি প্রতিদিন রাতে পড়াশোনা করি।,chittagong,chi_cate_11
sentence_51.wav,dataset/chunks/chittagong/chi_cate_11/sentence_51.wav,আমরা লাইব্রেরিতে নতুন বই দেখেছি।,chittagong,chi_cate_11
sentence_52.wav,dataset/chunks/chittagong/chi_cate_11/sentence_52.wav,শিক্ষক আজ পরীক্ষা নেওয়ার পরিকল্পনা করেছেন।,chittagong,chi_cate_11
sentence_53.wav,dataset/chunks/chittagong/chi_cate_11/sentence_53.wav,আপনার স্কুলের ছুটি কখন?,chittagong,chi_cate_11
sentence_54.wav,dataset/chunks/chittagong/chi_cate_11/sentence_54.wav,আমি পরীক্ষার জন্য নোটগুলি পুনরায় পড়ছি।,chittagong,chi_cate_11
sentence_55.wav,dataset/chunks/chittagong/chi_cate_11/sentence_55.wav,আমরা ক্লাসে project কাজ করছি।,chittagong,chi_cate_11
sentence_56.wav,dataset/chunks/chittagong/chi_cate_11/sentence_56.wav,আপনার সহপাঠী কি সক্রিয়?,chittagong,chi_cate_11
sentence_57.wav,dataset/chunks/chittagong/chi_cate_11/sentence_57.wav,আমি আজ শিক্ষকের সঙ্গে কথা বলেছি।,chittagong,chi_cate_11
sentence_58.wav,dataset/chunks/chittagong/chi_cate_11/sentence_58.wav,স্কুলে আমরা বিভিন্ন cultural অনুষ্ঠান করি।,chittagong,chi_cate_11
sentence_59.wav,dataset/chunks/chittagong/chi_cate_11/sentence_59.wav,আপনার ক্লাসে কত শিক্ষক আছেন?,chittagong,chi_cate_11
sentence_60.wav,dataset/chunks/chittagong/chi_cate_11/sentence_60.wav,আমি প্রতিদিন নতুন শব্দ শিখি।,chittagong,chi_cate_11
sentence_61.wav,dataset/chunks/chittagong/chi_cate_11/sentence_61.wav,পরীক্ষা শেষ হলে আমরা আনন্দ করি।,chittagong,chi_cate_11
sentence_62.wav,dataset/chunks/chittagong/chi_cate_11/sentence_62.wav,শিক্ষক আজ হোমওয়ার্ক দেখেছেন।,chittagong,chi_cate_11
sentence_63.wav,dataset/chunks/chittagong/chi_cate_11/sentence_63.wav,আপনার স্কুলে কত লাইব্রেরি আছে?,chittagong,chi_cate_11
sentence_64.wav,dataset/chunks/chittagong/chi_cate_11/sentence_64.wav,আমরা প্রতিদিন ক্লাসে active থাকি।,chittagong,chi_cate_11
sentence_65.wav,dataset/chunks/chittagong/chi_cate_11/sentence_65.wav,আমি পরীক্ষার জন্য extra practice করি।,chittagong,chi_cate_11
sentence_66.wav,dataset/chunks/chittagong/chi_cate_11/sentence_66.wav,শিক্ষক নতুন প্রশ্ন দেখিয়েছেন।,chittagong,chi_cate_11
sentence_67.wav,dataset/chunks/chittagong/chi_cate_11/sentence_67.wav,আপনার স্কুলের বার্ষিক পরীক্ষা কখন?,chittagong,chi_cate_11
sentence_68.wav,dataset/chunks/chittagong/chi_cate_11/sentence_68.wav,আমি শিক্ষকের পরামর্শ অনুসরণ করি।,chittagong,chi_cate_11
sentence_69.wav,dataset/chunks/chittagong/chi_cate_11/sentence_69.wav,আমরা প্রতিদিন assignment করি।,chittagong,chi_cate_11
sentence_70.wav,dataset/chunks/chittagong/chi_cate_11/sentence_70.wav,আপনার প্রিয় শিক্ষক কে?,chittagong,chi_cate_11
sentence_01.wav,dataset/chunks/chittagong/chi_cate_13/sentence_01.wav,এই ফোনের দাম কত?,chittagong,chi_cate_13
sentence_02.wav,dataset/chunks/chittagong/chi_cate_13/sentence_02.wav,আমি নতুন ল্যাপটপ কিনতে চাই।,chittagong,chi_cate_13
sentence_03.wav,dataset/chunks/chittagong/chi_cate_13/sentence_03.wav,এই চার্জার কি original?,chittagong,chi_cate_13
sentence_04.wav,dataset/chunks/chittagong/chi_cate_13/sentence_04.wav,SIM কার্ড কীভাবে নিতে হবে?,chittagong,chi_cate_13
sentence_05.wav,dataset/chunks/chittagong/chi_cate_13/sentence_05.wav,এই ফোনের warranty কত দিন?,chittagong,chi_cate_13
sentence_06.wav,dataset/chunks/chittagong/chi_cate_13/sentence_06.wav,আমি একটা হেডফোন চাই।,chittagong,chi_cate_13
sentence_07.wav,dataset/chunks/chittagong/chi_cate_13/sentence_07.wav,এই ফোনে camera ভালো কি?,chittagong,chi_cate_13
sentence_08.wav,dataset/chunks/chittagong/chi_cate_13/sentence_08.wav,আপনার দোকানে laptop আছে কি?,chittagong,chi_cate_13
sentence_09.wav,dataset/chunks/chittagong/chi_cate_13/sentence_09.wav,এই চার্জার কত voltage?,chittagong,chi_cate_13
sentence_10.wav,dataset/chunks/chittagong/chi_cate_13/sentence_10.wav,আমি ফোন comparison করতে চাই।,chittagong,chi_cate_13
sentence_11.wav,dataset/chunks/chittagong/chi_cate_13/sentence_11.wav,এই ফোনের color কোনটি আছে?,chittagong,chi_cate_13
sentence_12.wav,dataset/chunks/chittagong/chi_cate_13/sentence_12.wav,SIM card activate করতে কত সময় লাগে?,chittagong,chi_cate_13
sentence_13.wav,dataset/chunks/chittagong/chi_cate_13/sentence_13.wav,এই ফোনের storage কত GB?,chittagong,chi_cate_13
sentence_14.wav,dataset/chunks/chittagong/chi_cate_13/sentence_14.wav,আমি power bank চাই।,chittagong,chi_cate_13
sentence_15.wav,dataset/chunks/chittagong/chi_cate_13/sentence_15.wav,ফোনে নতুন app install করতে পারি কি?,chittagong,chi_cate_13
sentence_16.wav,dataset/chunks/chittagong/chi_cate_13/sentence_16.wav,এই দোকানে accessories পাওয়া যায়?,chittagong,chi_cate_13
sentence_17.wav,dataset/chunks/chittagong/chi_cate_13/sentence_17.wav,এই laptop lightweight কি?,chittagong,chi_cate_13
sentence_18.wav,dataset/chunks/chittagong/chi_cate_13/sentence_18.wav,ফোনের screen protector বিক্রি হয় কি?,chittagong,chi_cate_13
sentence_19.wav,dataset/chunks/chittagong/chi_cate_13/sentence_19.wav,SIM card recharge করা যায় কি?,chittagong,chi_cate_13
sentence_20.wav,dataset/chunks/chittagong/chi_cate_13/sentence_20.wav,আমি refurbished phone কিনতে চাই না।,chittagong,chi_cate_13
sentence_21.wav,dataset/chunks/chittagong/chi_cate_13/sentence_21.wav,ফোনের battery কতক্ষণ চলে?,chittagong,chi_cate_13
sentence_22.wav,dataset/chunks/chittagong/chi_cate_13/sentence_22.wav,আমি এই smartwatch কিনতে চাই।,chittagong,chi_cate_13
sentence_23.wav,dataset/chunks/chittagong/chi_cate_13/sentence_23.wav,ফোনের brand কোনটি?,chittagong,chi_cate_13
sentence_24.wav,dataset/chunks/chittagong/chi_cate_13/sentence_24.wav,এই charger fast charging support করে কি?,chittagong,chi_cate_13
sentence_25.wav,dataset/chunks/chittagong/chi_cate_13/sentence_25.wav,আমি laptop comparison দেখতে চাই।,chittagong,chi_cate_13
sentence_26.wav,dataset/chunks/chittagong/chi_cate_13/sentence_26.wav,ফোনের memory card slot আছে কি?,chittagong,chi_cate_13
sentence_27.wav,dataset/chunks/chittagong/chi_cate_13/sentence_27.wav,SIM card registration করতে কি লাগবে?,chittagong,chi_cate_13
sentence_28.wav,dataset/chunks/chittagong/chi_cate_13/sentence_28.wav,আমি wireless earphones চাই।,chittagong,chi_cate_13
sentence_29.wav,dataset/chunks/chittagong/chi_cate_13/sentence_29.wav,এই phone case waterproof কি?,chittagong,chi_cate_13
sentence_30.wav,dataset/chunks/chittagong/chi_cate_13/sentence_30.wav,আপনার দোকানে projector আছে কি?,chittagong,chi_cate_13
sentence_31.wav,dataset/chunks/chittagong/chi_cate_13/sentence_31.wav,ফোনের software update হয়েছে কি?,chittagong,chi_cate_13
sentence_32.wav,dataset/chunks/chittagong/chi_cate_13/sentence_32.wav,আমি gaming laptop দেখতে চাই।,chittagong,chi_cate_13
sentence_33.wav,dataset/chunks/chittagong/chi_cate_13/sentence_33.wav,ফোনে dual SIM support আছে কি?,chittagong,chi_cate_13
sentence_34.wav,dataset/chunks/chittagong/chi_cate_13/sentence_34.wav,এই power bank কত mAh?,chittagong,chi_cate_13
sentence_35.wav,dataset/chunks/chittagong/chi_cate_13/sentence_35.wav,আমি Bluetooth speaker কিনতে চাই।,chittagong,chi_cate_13
sentence_36.wav,dataset/chunks/chittagong/chi_cate_13/sentence_36.wav,ফোনের price negotiable কি?,chittagong,chi_cate_13
sentence_37.wav,dataset/chunks/chittagong/chi_cate_13/sentence_37.wav,আমি USB cable চাই।,chittagong,chi_cate_13
sentence_38.wav,dataset/chunks/chittagong/chi_cate_13/sentence_38.wav,এই tablet lightweight কি?,chittagong,chi_cate_13
sentence_39.wav,dataset/chunks/chittagong/chi_cate_13/sentence_39.wav,SIM card portability করতে পারি কি?,chittagong,chi_cate_13
sentence_40.wav,dataset/chunks/chittagong/chi_cate_13/sentence_40.wav,ফোনের warranty card আছে কি?,chittagong,chi_cate_13
sentence_41.wav,dataset/chunks/chittagong/chi_cate_13/sentence_41.wav,আমি refurbished laptop চাই না।,chittagong,chi_cate_13
sentence_42.wav,dataset/chunks/chittagong/chi_cate_13/sentence_42.wav,ফোনের charger original কি?,chittagong,chi_cate_13
sentence_43.wav,dataset/chunks/chittagong/chi_cate_13/sentence_43.wav,আমি tablet accessories চাই।,chittagong,chi_cate_13
sentence_44.wav,dataset/chunks/chittagong/chi_cate_13/sentence_44.wav,ফোনের camera resolution কত?,chittagong,chi_cate_13
sentence_45.wav,dataset/chunks/chittagong/chi_cate_13/sentence_45.wav,আমি portable hard drive চাই।,chittagong,chi_cate_13
sentence_46.wav,dataset/chunks/chittagong/chi_cate_13/sentence_46.wav,ফোনে earphone jack আছে কি?,chittagong,chi_cate_13
sentence_47.wav,dataset/chunks/chittagong/chi_cate_13/sentence_47.wav,SIM card online recharge করা যায় কি?,chittagong,chi_cate_13
sentence_48.wav,dataset/chunks/chittagong/chi_cate_13/sentence_48.wav,আমি laptop bag কিনতে চাই।,chittagong,chi_cate_13
sentence_49.wav,dataset/chunks/chittagong/chi_cate_13/sentence_49.wav,ফোনের display কত inch?,chittagong,chi_cate_13
sentence_50.wav,dataset/chunks/chittagong/chi_cate_13/sentence_50.wav,আমি smart home device কিনতে চাই।,chittagong,chi_cate_13
sentence_51.wav,dataset/chunks/chittagong/chi_cate_13/sentence_51.wav,এই charger compatible কি?,chittagong,chi_cate_13
sentence_52.wav,dataset/chunks/chittagong/chi_cate_13/sentence_52.wav,ফোনের processor কত GHz?,chittagong,chi_cate_13
sentence_53.wav,dataset/chunks/chittagong/chi_cate_13/sentence_53.wav,আমি wireless mouse চাই।,chittagong,chi_cate_13
sentence_54.wav,dataset/chunks/chittagong/chi_cate_13/sentence_54.wav,ফোনের screen size বড় কি?,chittagong,chi_cate_13
sentence_55.wav,dataset/chunks/chittagong/chi_cate_13/sentence_55.wav,SIM card balance check করতে পারি কি?,chittagong,chi_cate_13
sentence_56.wav,dataset/chunks/chittagong/chi_cate_13/sentence_56.wav,আমি laptop stand চাই।,chittagong,chi_cate_13
sentence_57.wav,dataset/chunks/chittagong/chi_cate_13/sentence_57.wav,ফোনে fingerprint sensor আছে কি?,chittagong,chi_cate_13
sentence_58.wav,dataset/chunks/chittagong/chi_cate_13/sentence_58.wav,আমি external keyboard চাই।,chittagong,chi_cate_13
sentence_59.wav,dataset/chunks/chittagong/chi_cate_13/sentence_59.wav,ফোনের battery replace করতে হয় কি?,chittagong,chi_cate_13
sentence_60.wav,dataset/chunks/chittagong/chi_cate_13/sentence_60.wav,আমি smartwatch strap চাই।,chittagong,chi_cate_13
sentence_61.wav,dataset/chunks/chittagong/chi_cate_13/sentence_61.wav,ফোনের price range কি?,chittagong,chi_cate_13
sentence_62.wav,dataset/chunks/chittagong/chi_cate_13/sentence_62.wav,আমি gaming console কিনতে চাই।,chittagong,chi_cate_13
sentence_63.wav,dataset/chunks/chittagong/chi_cate_13/sentence_63.wav,ফোনে dual camera আছে কি?,chittagong,chi_cate_13
sentence_64.wav,dataset/chunks/chittagong/chi_cate_13/sentence_64.wav,আমি USB hub চাই।,chittagong,chi_cate_13
sentence_65.wav,dataset/chunks/chittagong/chi_cate_13/sentence_65.wav,ফোনের warranty কত বছর?,chittagong,chi_cate_13
sentence_66.wav,dataset/chunks/chittagong/chi_cate_13/sentence_66.wav,আমি laptop charger চাই।,chittagong,chi_cate_13
sentence_67.wav,dataset/chunks/chittagong/chi_cate_13/sentence_67.wav,ফোনের weight কত?,chittagong,chi_cate_13
sentence_68.wav,dataset/chunks/chittagong/chi_cate_13/sentence_68.wav,আমি HDMI cable চাই।,chittagong,chi_cate_13
sentence_69.wav,dataset/chunks/chittagong/chi_cate_13/sentence_69.wav,ফোনের software version আপডেট হয়েছে কি?,chittagong,chi_cate_13
sentence_70.wav,dataset/chunks/chittagong/chi_cate_13/sentence_70.wav,আমি smart speaker কিনতে চাই।,chittagong,chi_cate_13
sentence_01.wav,dataset/chunks/chittagong/chi_cate_14/sentence_01.wav,অনুগ্রহ করে দরজা বন্ধ করবেন।,chittagong,chi_cate_14
sentence_02.wav,dataset/chunks/chittagong/chi_cate_14/sentence_02.wav,দয়া করে আমাকে সাহায্য করুন।,chittagong,chi_cate_14
sentence_03.wav,dataset/chunks/chittagong/chi_cate_14/sentence_03.wav,আপনি কি আমাকে বইটা দিতে পারেন?,chittagong,chi_cate_14
sentence_04.wav,dataset/chunks/chittagong/chi_cate_14/sentence_04.wav,অনুগ্রহ করে ধীরে কথা বলুন।,chittagong,chi_cate_14
sentence_05.wav,dataset/chunks/chittagong/chi_cate_14/sentence_05.wav,দয়া করে এখানে বসুন।,chittagong,chi_cate_14
sentence_06.wav,dataset/chunks/chittagong/chi_cate_14/sentence_06.wav,আপনি কি আমার জন্য অপেক্ষা করতে পারেন?,chittagong,chi_cate_14
sentence_07.wav,dataset/chunks/chittagong/chi_cate_14/sentence_07.wav,অনুগ্রহ করে আবার বলুন।,chittagong,chi_cate_14
sentence_08.wav,dataset/chunks/chittagong/chi_cate_14/sentence_08.wav,আপনি কি আমাকে রাস্তা দেখাতে পারেন?,chittagong,chi_cate_14
sentence_09.wav,dataset/chunks/chittagong/chi_cate_14/sentence_09.wav,দয়া করে ফোন ব্যবহার করবেন না।,chittagong,chi_cate_14
sentence_10.wav,dataset/chunks/chittagong/chi_cate_14/sentence_10.wav,আপনি কি আমার জন্য এটি কিনতে পারবেন?,chittagong,chi_cate_14
sentence_11.wav,dataset/chunks/chittagong/chi_cate_14/sentence_11.wav,অনুগ্রহ করে আমাকে মনে করিয়ে দিন।,chittagong,chi_cate_14
sentence_12.wav,dataset/chunks/chittagong/chi_cate_14/sentence_12.wav,আপনি কি আমাকে ছবি তুলতে সাহায্য করবেন?,chittagong,chi_cate_14
