filename,audio_path,transcript,region,category_id,speaker_id,gender
sentence_68.wav,dataset/chunks/barishal/bar_cate_08/sentence_68.wav,আমরা গবাদি পশু বিক্রির পরিকল্পনা করেছি।,barishal,cate_08,SPK_12,Male
sentence_69.wav,dataset/chunks/barishal/bar_cate_08/sentence_69.wav,ধানের ক্ষেতে জৈব সার প্রয়োগ করা হয়েছে।,barishal,cate_08,SPK_12,Male
sentence_70.wav,dataset/chunks/barishal/bar_cate_08/sentence_70.wav,আমাদের পুকুরে নতুন মাছ এসেছে।,barishal,cate_08,SPK_12,Male
sentence_01.wav,dataset/chunks/barishal/bar_cate_09/sentence_01.wav,আজ খুব গরম।,barishal,cate_09,SPK_12,Male
sentence_02.wav,dataset/chunks/barishal/bar_cate_09/sentence_02.wav,কাল বৃষ্টি হবে কি?,barishal,cate_09,SPK_12,Male
sentence_03.wav,dataset/chunks/barishal/bar_cate_09/sentence_03.wav,বাতাস কেমন চলছে?,barishal,cate_09,SPK_12,Male
sentence_04.wav,dataset/chunks/barishal/bar_cate_09/sentence_04.wav,আজ সূর্য ভালোভাবে উঠেছে।,barishal,cate_09,SPK_12,Male
sentence_05.wav,dataset/chunks/barishal/bar_cate_09/sentence_05.wav,তাপমাত্রা কত?,barishal,cate_09,SPK_12,Male
sentence_06.wav,dataset/chunks/barishal/bar_cate_09/sentence_06.wav,আজ মেঘলা দিন।,barishal,cate_09,SPK_12,Male
sentence_07.wav,dataset/chunks/barishal/bar_cate_09/sentence_07.wav,বাতাস খুব ঠান্ডা।,barishal,cate_09,SPK_12,Male
sentence_08.wav,dataset/chunks/barishal/bar_cate_09/sentence_08.wav,আজ দিনের আলো সুন্দর।,barishal,cate_09,SPK_12,Male
sentence_09.wav,dataset/chunks/barishal/bar_cate_09/sentence_09.wav,ঝড় আসছে কি?,barishal,cate_09,SPK_12,Male
sentence_10.wav,dataset/chunks/barishal/bar_cate_09/sentence_10.wav,আজ রাত খুব ঠান্ডা।,barishal,cate_09,SPK_12,Male
sentence_11.wav,dataset/chunks/barishal/bar_cate_09/sentence_11.wav,আকাশ পরিষ্কার।,barishal,cate_09,SPK_12,Male
sentence_12.wav,dataset/chunks/barishal/bar_cate_09/sentence_12.wav,বৃষ্টি শুরু হয়েছে।,barishal,cate_09,SPK_12,Male
sentence_13.wav,dataset/chunks/barishal/bar_cate_09/sentence_13.wav,তাপমাত্রা বেশি হলে গরম লাগবে।,barishal,cate_09,SPK_12,Male
sentence_14.wav,dataset/chunks/barishal/bar_cate_09/sentence_14.wav,ধুলোবালি কেটে গেছে।,barishal,cate_09,SPK_12,Male
sentence_15.wav,dataset/chunks/barishal/bar_cate_09/sentence_15.wav,জলবায়ু পরিবর্তন হচ্ছে।,barishal,cate_09,SPK_12,Male
sentence_16.wav,dataset/chunks/barishal/bar_cate_09/sentence_16.wav,আজ সূর্য ঝলমল করছে।,barishal,cate_09,SPK_12,Male
sentence_17.wav,dataset/chunks/barishal/bar_cate_09/sentence_17.wav,বাতাস কি বেশি তীব্র?,barishal,cate_09,SPK_12,Male
sentence_18.wav,dataset/chunks/barishal/bar_cate_09/sentence_18.wav,আজ দিনের তাপমাত্রা ৩৫°সেলসিয়াস।,barishal,cate_09,SPK_12,Male
sentence_19.wav,dataset/chunks/barishal/bar_cate_09/sentence_19.wav,আকাশে সবুজ মেঘ।,barishal,cate_09,SPK_12,Male
sentence_20.wav,dataset/chunks/barishal/bar_cate_09/sentence_20.wav,বৃষ্টির পর মাটি ভিজে গেছে।,barishal,cate_09,SPK_12,Male
sentence_21.wav,dataset/chunks/barishal/bar_cate_09/sentence_21.wav,আজ খুব আর্দ্রতা আছে।,barishal,cate_09,SPK_12,Male
sentence_22.wav,dataset/chunks/barishal/bar_cate_09/sentence_22.wav,কি ধরনের আবহাওয়া আপনার পছন্দ?,barishal,cate_09,SPK_12,Male
sentence_23.wav,dataset/chunks/barishal/bar_cate_09/sentence_23.wav,সূর্যাস্ত খুব সুন্দর হয়েছে।,barishal,cate_09,SPK_12,Male
sentence_24.wav,dataset/chunks/barishal/bar_cate_09/sentence_24.wav,আগামীকাল খুব ঠান্ডা হবে।,barishal,cate_09,SPK_12,Male
sentence_25.wav,dataset/chunks/barishal/bar_cate_09/sentence_25.wav,ঝড়ের পূর্বাভাস আছে।,barishal,cate_09,SPK_12,Male
sentence_26.wav,dataset/chunks/barishal/bar_cate_09/sentence_26.wav,বাতাসের দিক পরিবর্তিত হয়েছে।,barishal,cate_09,SPK_12,Male
sentence_27.wav,dataset/chunks/barishal/bar_cate_09/sentence_27.wav,আকাশে সূর্যোদয় দেখা যাচ্ছে।,barishal,cate_09,SPK_12,Male
sentence_28.wav,dataset/chunks/barishal/bar_cate_09/sentence_28.wav,আজ রাতের আকাশে তারা দেখা যাচ্ছে।,barishal,cate_09,SPK_12,Male
sentence_29.wav,dataset/chunks/barishal/bar_cate_09/sentence_29.wav,বাতাসে তীব্রতা আছে কি?,barishal,cate_09,SPK_12,Male
sentence_30.wav,dataset/chunks/barishal/bar_cate_09/sentence_30.wav,গ্রীষ্মকাল খুব গরম।,barishal,cate_09,SPK_12,Male
sentence_31.wav,dataset/chunks/barishal/bar_cate_09/sentence_31.wav,শীতকাল খুব ঠান্ডা।,barishal,cate_09,SPK_12,Male
sentence_32.wav,dataset/chunks/barishal/bar_cate_09/sentence_32.wav,আজকের আর্দ্রতা কেমন?,barishal,cate_09,SPK_12,Male
sentence_33.wav,dataset/chunks/barishal/bar_cate_09/sentence_33.wav,মেঘ কেটে গেছে।,barishal,cate_09,SPK_12,Male
sentence_34.wav,dataset/chunks/barishal/bar_cate_09/sentence_34.wav,ঝড়ের সময় বাইরে যাবেন না।,barishal,cate_09,SPK_12,Male
sentence_35.wav,dataset/chunks/barishal/bar_cate_09/sentence_35.wav,আজকের আকাশ নীল।,barishal,cate_09,SPK_12,Male
sentence_36.wav,dataset/chunks/barishal/bar_cate_09/sentence_36.wav,বাতাসে ধুলো আছে।,barishal,cate_09,SPK_12,Male
sentence_37.wav,dataset/chunks/barishal/bar_cate_09/sentence_37.wav,বৃষ্টির পর সবুজ গাছ আরও সুন্দর।,barishal,cate_09,SPK_12,Male
sentence_38.wav,dataset/chunks/barishal/bar_cate_09/sentence_38.wav,আজ খুব ধোঁয়া আছে।,barishal,cate_09,SPK_12,Male
sentence_39.wav,dataset/chunks/barishal/bar_cate_09/sentence_39.wav,আগামীকাল বৃষ্টি হবে কি?,barishal,cate_09,SPK_12,Male
sentence_40.wav,dataset/chunks/barishal/bar_cate_09/sentence_40.wav,আজ দুপুরে তাপমাত্রা কম।,barishal,cate_09,SPK_12,Male
sentence_41.wav,dataset/chunks/barishal/bar_cate_09/sentence_41.wav,সূর্য আকাশে উজ্জ্বল।,barishal,cate_09,SPK_12,Male
sentence_42.wav,dataset/chunks/barishal/bar_cate_09/sentence_42.wav,আজ বাতাস একটু ঠান্ডা।,barishal,cate_09,SPK_12,Male
sentence_43.wav,dataset/chunks/barishal/bar_cate_09/sentence_43.wav,ঝড়ের সময় কি precautions নিতে হবে?,barishal,cate_09,SPK_12,Male
sentence_44.wav,dataset/chunks/barishal/bar_cate_09/sentence_44.wav,আজকের আবহাওয়া স্বাভাবিক।,barishal,cate_09,SPK_12,Male
sentence_45.wav,dataset/chunks/barishal/bar_cate_09/sentence_45.wav,বৃষ্টি হলে রাস্তা ভিজে যাবে।,barishal,cate_09,SPK_12,Male
sentence_46.wav,dataset/chunks/barishal/bar_cate_09/sentence_46.wav,হাওয়া খুব নরম।,barishal,cate_09,SPK_12,Male
sentence_47.wav,dataset/chunks/barishal/bar_cate_09/sentence_47.wav,আজ সূর্য উঠার সময় দেরি হয়েছে।,barishal,cate_09,SPK_12,Male
sentence_48.wav,dataset/chunks/barishal/bar_cate_09/sentence_48.wav,আবহাওয়া রিপোর্ট কি হয়েছে?,barishal,cate_09,SPK_12,Male
sentence_49.wav,dataset/chunks/barishal/bar_cate_09/sentence_49.wav,আজকের তাপমাত্রা বেশী।,barishal,cate_09,SPK_12,Male
sentence_50.wav,dataset/chunks/barishal/bar_cate_09/sentence_50.wav,রাতে খুব ঠান্ডা হবে।,barishal,cate_09,SPK_12,Male
sentence_51.wav,dataset/chunks/barishal/bar_cate_09/sentence_51.wav,গ্রীষ্মের দিন দীর্ঘ।,barishal,cate_09,SPK_12,Male
sentence_52.wav,dataset/chunks/barishal/bar_cate_09/sentence_52.wav,শীতের রাত ছোট।,barishal,cate_09,SPK_12,Male
sentence_53.wav,dataset/chunks/barishal/bar_cate_09/sentence_53.wav,ঝড়ের কারণে বিদ্যুৎ চলে গেছে।,barishal,cate_09,SPK_12,Male
sentence_54.wav,dataset/chunks/barishal/bar_cate_09/sentence_54.wav,মেঘলা দিনে ছবি তোলা ভালো।,barishal,cate_09,SPK_12,Male
sentence_55.wav,dataset/chunks/barishal/bar_cate_09/sentence_55.wav,বাতাসে আর্দ্রতা বেশি।,barishal,cate_09,SPK_12,Male
sentence_56.wav,dataset/chunks/barishal/bar_cate_09/sentence_56.wav,কি ধরনের বাতাস চলছে?,barishal,cate_09,SPK_12,Male
sentence_57.wav,dataset/chunks/barishal/bar_cate_09/sentence_57.wav,আজ রাতের আকাশ পরিষ্কার।,barishal,cate_09,SPK_12,Male
sentence_58.wav,dataset/chunks/barishal/bar_cate_09/sentence_58.wav,বৃষ্টিপাত কম।,barishal,cate_09,SPK_12,Male
sentence_59.wav,dataset/chunks/barishal/bar_cate_09/sentence_59.wav,আগামীকাল তাপমাত্রা বাড়বে।,barishal,cate_09,SPK_12,Male
sentence_60.wav,dataset/chunks/barishal/bar_cate_09/sentence_60.wav,ঝড়ের সময় সড়ক নিরাপদ নয়।,barishal,cate_09,SPK_12,Male
sentence_61.wav,dataset/chunks/barishal/bar_cate_09/sentence_61.wav,আজ হালকা বৃষ্টি হচ্ছে।,barishal,cate_09,SPK_12,Male
sentence_62.wav,dataset/chunks/barishal/bar_cate_09/sentence_62.wav,বাতাসের তীব্রতা কমেছে।,barishal,cate_09,SPK_12,Male
sentence_63.wav,dataset/chunks/barishal/bar_cate_09/sentence_63.wav,আজকের সূর্যাস্ত সুন্দর।,barishal,cate_09,SPK_12,Male
sentence_64.wav,dataset/chunks/barishal/bar_cate_09/sentence_64.wav,কি সময়ে বৃষ্টি হবে?,barishal,cate_09,SPK_12,Male
sentence_65.wav,dataset/chunks/barishal/bar_cate_09/sentence_65.wav,আকাশে মেঘ অনেক।,barishal,cate_09,SPK_12,Male
sentence_66.wav,dataset/chunks/barishal/bar_cate_09/sentence_66.wav,আজ খুব শীতল দিন।,barishal,cate_09,SPK_12,Male
sentence_67.wav,dataset/chunks/barishal/bar_cate_09/sentence_67.wav,বাতাসের দিক পূর্ব।,barishal,cate_09,SPK_12,Male
sentence_68.wav,dataset/chunks/barishal/bar_cate_09/sentence_68.wav,হঠাৎ ঝড় এসেছে।,barishal,cate_09,SPK_12,Male
sentence_69.wav,dataset/chunks/barishal/bar_cate_09/sentence_69.wav,আজ খুব রৌদ্রজ্জ্বল।,barishal,cate_09,SPK_12,Male
sentence_70.wav,dataset/chunks/barishal/bar_cate_09/sentence_70.wav,আগামীকাল হালকা বাতাস থাকবে।,barishal,cate_09,SPK_12,Male
sentence_01.wav,dataset/chunks/barishal/bar_cate_10/sentence_01.wav,আপনি কিভাবে পহেলা বৈশাখ উদযাপন করেন?,barishal,cate_10,SPK_25,Female
sentence_02.wav,dataset/chunks/barishal/bar_cate_10/sentence_02.wav,আমি পহেলা বৈশাখে নতুন জামা পরি।,barishal,cate_10,SPK_25,Female
sentence_03.wav,dataset/chunks/barishal/bar_cate_10/sentence_03.wav,আমাদের গ্রামে ঈদ খুব বড় উৎসব।,barishal,cate_10,SPK_25,Female
sentence_04.wav,dataset/chunks/barishal/bar_cate_10/sentence_04.wav,আপনি পূজা কিভাবে পালন করেন?,barishal,cate_10,SPK_25,Female
sentence_05.wav,dataset/chunks/barishal/bar_cate_10/sentence_05.wav,আমরা দুর্গাপূজা দেখতে যাই।,barishal,cate_10,SPK_25,Female
sentence_06.wav,dataset/chunks/barishal/bar_cate_10/sentence_06.wav,আমার পরিবার নববর্ষ উদযাপন করে।,barishal,cate_10,SPK_25,Female
sentence_07.wav,dataset/chunks/barishal/bar_cate_10/sentence_07.wav,কি ধরনের খাবার উৎসবে থাকে?,barishal,cate_10,SPK_25,Female
sentence_08.wav,dataset/chunks/barishal/bar_cate_10/sentence_08.wav,আমরা ঈদের দিনে গিয়ে কার্ড দিই।,barishal,cate_10,SPK_25,Female
sentence_09.wav,dataset/chunks/barishal/bar_cate_10/sentence_09.wav,পহেলা বৈশাখে আমরা বাজারে যাই।,barishal,cate_10,SPK_25,Female
sentence_10.wav,dataset/chunks/barishal/bar_cate_10/sentence_10.wav,আমরা পহেলা বৈশাখে রঙিন পোশাক পরি।,barishal,cate_10,SPK_25,Female
sentence_11.wav,dataset/chunks/barishal/bar_cate_10/sentence_11.wav,হোলি আমাদের বন্ধুদের সঙ্গে খেলা হয়।,barishal,cate_10,SPK_25,Female
sentence_12.wav,dataset/chunks/barishal/bar_cate_10/sentence_12.wav,উৎসবে কি ধরনের গান বাজে?,barishal,cate_10,SPK_25,Female
sentence_13.wav,dataset/chunks/barishal/bar_cate_10/sentence_13.wav,আমরা লালবসন্ত উৎসব পালন করি।,barishal,cate_10,SPK_25,Female
sentence_14.wav,dataset/chunks/barishal/bar_cate_10/sentence_14.wav,আমাদের গ্রামে বর্ষবরণ খুব উৎসবমুখর।,barishal,cate_10,SPK_25,Female
sentence_15.wav,dataset/chunks/barishal/bar_cate_10/sentence_15.wav,পহেলা বৈশাখে নতুন বছরের জন্য শুভেচ্ছা বিনিময় করি।,barishal,cate_10,SPK_25,Female
sentence_16.wav,dataset/chunks/barishal/bar_cate_10/sentence_16.wav,আমরা ঈদে পরিবারের সঙ্গে ভ্রমণ করি।,barishal,cate_10,SPK_25,Female
sentence_17.wav,dataset/chunks/barishal/bar_cate_10/sentence_17.wav,দুর্গাপূজায় মন্দিরে ফুল সাজানো হয়।,barishal,cate_10,SPK_25,Female
sentence_18.wav,dataset/chunks/barishal/bar_cate_10/sentence_18.wav,কি ধরনের পোশাক উৎসবে পরা হয়?,barishal,cate_10,SPK_25,Female
sentence_19.wav,dataset/chunks/barishal/bar_cate_10/sentence_19.wav,নববর্ষে আমরা মিষ্টি খাই।,barishal,cate_10,SPK_25,Female
sentence_20.wav,dataset/chunks/barishal/bar_cate_10/sentence_20.wav,আমরা ঈদের সকালে নতুন জামা পরি।,barishal,cate_10,SPK_25,Female
sentence_21.wav,dataset/chunks/barishal/bar_cate_10/sentence_21.wav,পূজার সময় মন্দিরে ভিড় থাকে।,barishal,cate_10,SPK_25,Female
sentence_22.wav,dataset/chunks/barishal/bar_cate_10/sentence_22.wav,পহেলা বৈশাখে আমরা পার্কে যাই।,barishal,cate_10,SPK_25,Female
sentence_23.wav,dataset/chunks/barishal/bar_cate_10/sentence_23.wav,হোলিতে রঙ ব্যবহার করা হয়।,barishal,cate_10,SPK_25,Female
sentence_24.wav,dataset/chunks/barishal/bar_cate_10/sentence_24.wav,আমরা ভোরে পূজার অর্ঘ্য দিই।,barishal,cate_10,SPK_25,Female
sentence_25.wav,dataset/chunks/barishal/bar_cate_10/sentence_25.wav,ঈদে আমরা একে অপরকে শুভেচ্ছা জানাই।,barishal,cate_10,SPK_25,Female
sentence_26.wav,dataset/chunks/barishal/bar_cate_10/sentence_26.wav,উৎসবের জন্য নতুন সাজসজ্জা করা হয়েছে।,barishal,cate_10,SPK_25,Female
sentence_27.wav,dataset/chunks/barishal/bar_cate_10/sentence_27.wav,আমরা নববর্ষে গান গাই।,barishal,cate_10,SPK_25,Female
sentence_28.wav,dataset/chunks/barishal/bar_cate_10/sentence_28.wav,দুর্গাপূজায় কুমারী পূজা হয়।,barishal,cate_10,SPK_25,Female
sentence_29.wav,dataset/chunks/barishal/bar_cate_10/sentence_29.wav,কি ধরনের খেলাধুলা উৎসবে হয়?,barishal,cate_10,SPK_25,Female
sentence_30.wav,dataset/chunks/barishal/bar_cate_10/sentence_30.wav,আমরা হোলিতে একে অপরকে রঙ দিই।,barishal,cate_10,SPK_25,Female
sentence_31.wav,dataset/chunks/barishal/bar_cate_10/sentence_31.wav,উৎসবে আমরা নাচ গান করি।,barishal,cate_10,SPK_25,Female
sentence_32.wav,dataset/chunks/barishal/bar_cate_10/sentence_32.wav,ঈদের দিনে বাজারে ভিড় হয়।,barishal,cate_10,SPK_25,Female
sentence_33.wav,dataset/chunks/barishal/bar_cate_10/sentence_33.wav,পহেলা বৈশাখে আমরা মেলা দেখতে যাই।,barishal,cate_10,SPK_25,Female
sentence_34.wav,dataset/chunks/barishal/bar_cate_10/sentence_34.wav,নববর্ষে আমরা নতুন পরিকল্পনা করি।,barishal,cate_10,SPK_25,Female
sentence_35.wav,dataset/chunks/barishal/bar_cate_10/sentence_35.wav,দুর্গাপূজায় মন্দিরে আলোকসজ্জা করা হয়।,barishal,cate_10,SPK_25,Female
sentence_36.wav,dataset/chunks/barishal/bar_cate_10/sentence_36.wav,হোলিতে আমরা বন্ধুদের সঙ্গে মজা করি।,barishal,cate_10,SPK_25,Female
sentence_37.wav,dataset/chunks/barishal/bar_cate_10/sentence_37.wav,কি ধরনের খাবার পূজায় পরিবেশিত হয়?,barishal,cate_10,SPK_25,Female
sentence_38.wav,dataset/chunks/barishal/bar_cate_10/sentence_38.wav,আমরা নববর্ষে পরিবারকে উপহার দেই।,barishal,cate_10,SPK_25,Female
sentence_39.wav,dataset/chunks/barishal/bar_cate_10/sentence_39.wav,ঈদের সকালে আমরা মসজিদে যাই।,barishal,cate_10,SPK_25,Female
sentence_40.wav,dataset/chunks/barishal/bar_cate_10/sentence_40.wav,উৎসবে আমরা traditional পোশাক পরি।,barishal,cate_10,SPK_25,Female
sentence_41.wav,dataset/chunks/barishal/bar_cate_10/sentence_41.wav,পহেলা বৈশাখে আমরা রঙিন মিছিল করি।,barishal,cate_10,SPK_25,Female
sentence_42.wav,dataset/chunks/barishal/bar_cate_10/sentence_42.wav,হোলিতে আমরা বিভিন্ন রঙের জল ব্যবহার করি।,barishal,cate_10,SPK_25,Female
sentence_43.wav,dataset/chunks/barishal/bar_cate_10/sentence_43.wav,নববর্ষের অনুষ্ঠানে গান বাজানো হয়।,barishal,cate_10,SPK_25,Female
sentence_44.wav,dataset/chunks/barishal/bar_cate_10/sentence_44.wav,আমরা ঈদের দিনে প্রিয়জনের সঙ্গে খাবার খাই।,barishal,cate_10,SPK_25,Female
sentence_45.wav,dataset/chunks/barishal/bar_cate_10/sentence_45.wav,দুর্গাপূজায় প্রতিমা সাজানো হয়।,barishal,cate_10,SPK_25,Female
sentence_46.wav,dataset/chunks/barishal/bar_cate_10/sentence_46.wav,উৎসবে আমরা সবাই একসাথে আনন্দ করি।,barishal,cate_10,SPK_25,Female
sentence_47.wav,dataset/chunks/barishal/bar_cate_10/sentence_47.wav,পহেলা বৈশাখে নতুন বছরের শুরু হয়।,barishal,cate_10,SPK_25,Female
sentence_48.wav,dataset/chunks/barishal/bar_cate_10/sentence_48.wav,নববর্ষে আমরা খোলা আকাশের নিচে অনুষ্ঠান করি।,barishal,cate_10,SPK_25,Female
sentence_49.wav,dataset/chunks/barishal/bar_cate_10/sentence_49.wav,ঈদে আমরা একে অপরকে উপহার দেই।,barishal,cate_10,SPK_25,Female
sentence_50.wav,dataset/chunks/barishal/bar_cate_10/sentence_50.wav,হোলিতে শিশুদের আনন্দ বেশি।,barishal,cate_10,SPK_25,Female
sentence_51.wav,dataset/chunks/barishal/bar_cate_10/sentence_51.wav,আমরা পহেলা বৈশাখে রঙিন পুতুল তৈরি করি।,barishal,cate_10,SPK_25,Female
sentence_52.wav,dataset/chunks/barishal/bar_cate_10/sentence_52.wav,দুর্গাপূজায় মন্দিরে ভক্তদের ভিড় থাকে।,barishal,cate_10,SPK_25,Female
sentence_53.wav,dataset/chunks/barishal/bar_cate_10/sentence_53.wav,নববর্ষের দিনে আমরা traditional খাবার খাই।,barishal,cate_10,SPK_25,Female
sentence_54.wav,dataset/chunks/barishal/bar_cate_10/sentence_54.wav,হোলিতে আমরা গান বাজাই।,barishal,cate_10,SPK_25,Female
sentence_55.wav,dataset/chunks/barishal/bar_cate_10/sentence_55.wav,ঈদে আমরা পরিবারের সঙ্গে আনন্দ করি।,barishal,cate_10,SPK_25,Female
sentence_56.wav,dataset/chunks/barishal/bar_cate_10/sentence_56.wav,পহেলা বৈশাখে আমরা বাজার থেকে খাবার কিনি।,barishal,cate_10,SPK_25,Female
sentence_57.wav,dataset/chunks/barishal/bar_cate_10/sentence_57.wav,নববর্ষে আমরা cultural অনুষ্ঠানে অংশ নিই।,barishal,cate_10,SPK_25,Female
sentence_58.wav,dataset/chunks/barishal/bar_cate_10/sentence_58.wav,দুর্গাপূজায় আমরা মেলা দেখি।,barishal,cate_10,SPK_25,Female
sentence_59.wav,dataset/chunks/barishal/bar_cate_10/sentence_59.wav,হোলিতে আমরা একে অপরকে মিষ্টি দিই।,barishal,cate_10,SPK_25,Female
sentence_60.wav,dataset/chunks/barishal/bar_cate_10/sentence_60.wav,আমরা পহেলা বৈশাখে traditional নাচ করি।,barishal,cate_10,SPK_25,Female
sentence_61.wav,dataset/chunks/barishal/bar_cate_10/sentence_61.wav,নববর্ষে আমরা নতুন বছরের জন্য প্রার্থনা করি।,barishal,cate_10,SPK_25,Female
sentence_62.wav,dataset/chunks/barishal/bar_cate_10/sentence_62.wav,ঈদের সকালে আমরা মসজিদে যাওয়া শুরু করি।,barishal,cate_10,SPK_25,Female
sentence_63.wav,dataset/chunks/barishal/bar_cate_10/sentence_63.wav,হোলিতে আমরা বন্ধুদের সঙ্গে আনন্দ করি।,barishal,cate_10,SPK_25,Female
sentence_64.wav,dataset/chunks/barishal/bar_cate_10/sentence_64.wav,পহেলা বৈশাখে আমাদের গ্রামে মেলা হয়।,barishal,cate_10,SPK_25,Female
sentence_65.wav,dataset/chunks/barishal/bar_cate_10/sentence_65.wav,নববর্ষের অনুষ্ঠান সকাল থেকে শুরু হয়।,barishal,cate_10,SPK_25,Female
sentence_66.wav,dataset/chunks/barishal/bar_cate_10/sentence_66.wav,দুর্গাপূজায় শিশুদের জন্য খেলা হয়।,barishal,cate_10,SPK_25,Female
sentence_67.wav,dataset/chunks/barishal/bar_cate_10/sentence_67.wav,হোলিতে আমরা রঙিন পাউডার ব্যবহার করি।,barishal,cate_10,SPK_25,Female
sentence_68.wav,dataset/chunks/barishal/bar_cate_10/sentence_68.wav,ঈদে আমরা গ্রামের বাড়িতে যাই।,barishal,cate_10,SPK_25,Female
sentence_69.wav,dataset/chunks/barishal/bar_cate_10/sentence_69.wav,পহেলা বৈশাখে আমরা নতুন বছরের জন্য সুইট খাই।,barishal,cate_10,SPK_25,Female
sentence_70.wav,dataset/chunks/barishal/bar_cate_10/sentence_70.wav,নববর্ষে আমরা সকলের সঙ্গে আনন্দ ভাগ করি।,barishal,cate_10,SPK_25,Female
sentence_01.wav,dataset/chunks/barishal/bar_cate_11/sentence_01.wav,আপনার পরীক্ষা কবে?,barishal,cate_11,SPK_25,Female
sentence_02.wav,dataset/chunks/barishal/bar_cate_11/sentence_02.wav,আমি সকাল ৯টায় স্কুলে যাই।,barishal,cate_11,SPK_25,Female
sentence_03.wav,dataset/chunks/barishal/bar_cate_11/sentence_03.wav,আজ কোন বিষয়ের ক্লাস আছে?,barishal,cate_11,SPK_25,Female
sentence_04.wav,dataset/chunks/barishal/bar_cate_11/sentence_04.wav,আমি গণিত পড়াশোনা করছি।,barishal,cate_11,SPK_25,Female
sentence_05.wav,dataset/chunks/barishal/bar_cate_11/sentence_05.wav,আপনার শিক্ষক কে?,barishal,cate_11,SPK_25,Female
sentence_06.wav,dataset/chunks/barishal/bar_cate_11/sentence_06.wav,আমার ক্লাস খুব ছোট।,barishal,cate_11,SPK_25,Female
sentence_07.wav,dataset/chunks/barishal/bar_cate_11/sentence_07.wav,পরীক্ষা কঠিন হবে কি?,barishal,cate_11,SPK_25,Female
sentence_08.wav,dataset/chunks/barishal/bar_cate_11/sentence_08.wav,আমি আজ বাংলা পরীক্ষা দিচ্ছি।,barishal,cate_11,SPK_25,Female
sentence_09.wav,dataset/chunks/barishal/bar_cate_11/sentence_09.wav,আপনি কোন কলেজে পড়েন?,barishal,cate_11,SPK_25,Female
sentence_10.wav,dataset/chunks/barishal/bar_cate_11/sentence_10.wav,আমার বন্ধু বিজ্ঞান পড়ে।,barishal,cate_11,SPK_25,Female
sentence_11.wav,dataset/chunks/barishal/bar_cate_11/sentence_11.wav,আমরা স্কুলে প্রতিদিন ৬ ঘণ্টা পড়ি।,barishal,cate_11,SPK_25,Female
sentence_12.wav,dataset/chunks/barishal/bar_cate_11/sentence_12.wav,আপনার হোমওয়ার্ক শেষ হয়েছে কি?,barishal,cate_11,SPK_25,Female
sentence_13.wav,dataset/chunks/barishal/bar_cate_11/sentence_13.wav,আমি ইতিহাস পড়তে ভালোবাসি।,barishal,cate_11,SPK_25,Female
sentence_14.wav,dataset/chunks/barishal/bar_cate_11/sentence_14.wav,আপনার শিক্ষক ক্লাসে কঠোর কি?,barishal,cate_11,SPK_25,Female
sentence_15.wav,dataset/chunks/barishal/bar_cate_11/sentence_15.wav,আমরা লাইব্রেরিতে বই পড়ি।,barishal,cate_11,SPK_25,Female
sentence_16.wav,dataset/chunks/barishal/bar_cate_11/sentence_16.wav,পরীক্ষা কত নম্বরের?,barishal,cate_11,SPK_25,Female
sentence_17.wav,dataset/chunks/barishal/bar_cate_11/sentence_17.wav,আমার সহপাঠী খুব স্মার্ট।,barishal,cate_11,SPK_25,Female
sentence_18.wav,dataset/chunks/barishal/bar_cate_11/sentence_18.wav,আপনি কোন বিষয়ে দুর্বল?,barishal,cate_11,SPK_25,Female
sentence_19.wav,dataset/chunks/barishal/bar_cate_11/sentence_19.wav,আমি প্রতিদিন ইংরেজি অনুশীলন করি।,barishal,cate_11,SPK_25,Female
sentence_20.wav,dataset/chunks/barishal/bar_cate_11/sentence_20.wav,শিক্ষক আজ নতুন পাঠ শেখালেন।,barishal,cate_11,SPK_25,Female
sentence_21.wav,dataset/chunks/barishal/bar_cate_11/sentence_21.wav,আপনার ক্লাসের সময়সূচি কি?,barishal,cate_11,SPK_25,Female
sentence_22.wav,dataset/chunks/barishal/bar_cate_11/sentence_22.wav,আমি পরীক্ষার জন্য প্রস্তুতি নিচ্ছি।,barishal,cate_11,SPK_25,Female
sentence_23.wav,dataset/chunks/barishal/bar_cate_11/sentence_23.wav,আমরা বিজ্ঞান ল্যাবে পরীক্ষা করি।,barishal,cate_11,SPK_25,Female
sentence_24.wav,dataset/chunks/barishal/bar_cate_11/sentence_24.wav,আপনার স্কুলের নাম কি?,barishal,cate_11,SPK_25,Female
sentence_25.wav,dataset/chunks/barishal/bar_cate_11/sentence_25.wav,আমার প্রিয় শিক্ষক খুব সহায়ক।,barishal,cate_11,SPK_25,Female
sentence_26.wav,dataset/chunks/barishal/bar_cate_11/sentence_26.wav,আমরা গ্রুপ স্টাডি করি।,barishal,cate_11,SPK_25,Female
sentence_27.wav,dataset/chunks/barishal/bar_cate_11/sentence_27.wav,আপনি কোন বিষয়ে ভালো?,barishal,cate_11,SPK_25,Female
sentence_28.wav,dataset/chunks/barishal/bar_cate_11/sentence_28.wav,আমি নতুন বিষয় শিখতে ভালোবাসি।,barishal,cate_11,SPK_25,Female
sentence_29.wav,dataset/chunks/barishal/bar_cate_11/sentence_29.wav,পরীক্ষা শেষ হলে আমরা ছুটি পাই।,barishal,cate_11,SPK_25,Female
